X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-48.582333,-27.61218,0,0,128,5.66865,2018/10/05 09:50:42+00,,,,,,,,,,,,,,,,,,,,,
-48.582281,-27.612156,0,0,129,5.84164,2018/10/05 09:50:45+00,,,,,,,,,,,,,,,,,,,,,
-48.582092,-27.612066,0,0,130,5.970342,2018/10/05 09:50:59+00,,,,,,,,,,,,,,,,,,,,,
-48.582067,-27.612054,0,0,131,5.970342,2018/10/05 09:51:01+00,,,,,,,,,,,,,,,,,,,,,
-48.582024,-27.612033,0,0,132,5.970342,2018/10/05 09:51:05+00,,,,,,,,,,,,,,,,,,,,,
-48.582006,-27.612024,0,0,133,5.970342,2018/10/05 09:51:06+00,,,,,,,,,,,,,,,,,,,,,
-48.581955,-27.611999,0,0,134,5.970342,2018/10/05 09:51:11+00,,,,,,,,,,,,,,,,,,,,,
-48.581898,-27.611972,0,0,135,5.970342,2018/10/05 09:51:16+00,,,,,,,,,,,,,,,,,,,,,
-48.582082,-27.612031,0,0,136,5.970342,2018/10/05 09:51:17+00,,,,,,,,,,,,,,,,,,,,,
-48.582248,-27.612084,0,0,137,5.970342,2018/10/05 09:51:17+00,,,,,,,,,,,,,,,,,,,,,
-48.582395,-27.612132,0,0,138,5.970342,2018/10/05 09:51:17+00,,,,,,,,,,,,,,,,,,,,,
-48.582476,-27.612219,0,0,139,5.970342,2018/10/05 09:51:20+00,,,,,,,,,,,,,,,,,,,,,
-48.582572,-27.612309,0,0,140,5.970342,2018/10/05 09:51:20+00,,,,,,,,,,,,,,,,,,,,,
-48.582657,-27.612388,0,0,141,5.970342,2018/10/05 09:51:20+00,,,,,,,,,,,,,,,,,,,,,
-48.582729,-27.612456,0,0,142,5.970342,2018/10/05 09:51:21+00,,,,,,,,,,,,,,,,,,,,,
-48.582784,-27.612514,0,0,143,5.970342,2018/10/05 09:51:23+00,,,,,,,,,,,,,,,,,,,,,
-48.582831,-27.612567,0,0,144,5.970342,2018/10/05 09:51:26+00,,,,,,,,,,,,,,,,,,,,,
-48.582875,-27.612636,0,0,145,5.970342,2018/10/05 09:51:38+00,,,,,,,,,,,,,,,,,,,,,
-48.582953,-27.6127,0,0,146,5.970342,2018/10/05 09:51:38+00,,,,,,,,,,,,,,,,,,,,,
-48.583016,-27.612751,0,0,147,5.970342,2018/10/05 09:51:38+00,,,,,,,,,,,,,,,,,,,,,
-48.580241,-27.610972,0,0,148,6.083555,2018/10/05 09:51:40+00,,,,,,,,,,,,,,,,,,,,,
-48.580157,-27.610918,0,0,149,6.197502,2018/10/05 09:51:41+00,,,,,,,,,,,,,,,,,,,,,
-48.580112,-27.61089,0,0,150,6.313624,2018/10/05 09:51:42+00,,,,,,,,,,,,,,,,,,,,,
-48.580088,-27.610875,0,0,151,6.432674,2018/10/05 09:51:43+00,,,,,,,,,,,,,,,,,,,,,
-48.579874,-27.610756,0,0,152,7.127378,2018/10/05 09:51:56+00,,,,,,,,,,,,,,,,,,,,,
-48.579855,-27.610745,0,0,153,7.127378,2018/10/05 09:51:56+00,,,,,,,,,,,,,,,,,,,,,
-48.579362,-27.61001,0,0,154,9.812105,2018/10/05 09:51:56+00,,,,,,,,,,,,,,,,,,,,,
-48.579172,-27.6099,0,0,155,9.812105,2018/10/05 09:52:08+00,,,,,,,,,,,,,,,,,,,,,
-48.579103,-27.609859,0,0,156,9.812105,2018/10/05 09:52:13+00,,,,,,,,,,,,,,,,,,,,,
-48.579187,-27.608881,0,0,157,12.659769,2018/10/05 09:52:23+00,,,,,,,,,,,,,,,,,,,,,
-48.579194,-27.608841,0,0,158,13.248576,2018/10/05 09:52:24+00,,,,,,,,,,,,,,,,,,,,,
-48.579196,-27.608814,0,0,159,13.540145,2018/10/05 09:52:25+00,,,,,,,,,,,,,,,,,,,,,
-48.579196,-27.608788,0,0,160,13.739247,2018/10/05 09:52:26+00,,,,,,,,,,,,,,,,,,,,,
-48.579201,-27.608808,0,0,161,13.961352,2018/10/05 09:52:28+00,,,,,,,,,,,,,,,,,,,,,
-48.578793,-27.608238,0,0,162,13.986801,2018/10/05 09:52:49+00,,,,,,,,,,,,,,,,,,,,,
-48.578527,-27.607863,0,0,163,13.986801,2018/10/05 09:53:01+00,,,,,,,,,,,,,,,,,,,,,
-48.578339,-27.607449,0,0,164,13.9968,2018/10/05 09:53:03+00,,,,,,,,,,,,,,,,,,,,,
-48.578319,-27.607401,0,0,165,14.006522,2018/10/05 09:53:03+00,,,,,,,,,,,,,,,,,,,,,
-48.578298,-27.607359,0,0,166,14.016571,2018/10/05 09:53:04+00,,,,,,,,,,,,,,,,,,,,,
-48.578284,-27.607333,0,0,167,14.027101,2018/10/05 09:53:06+00,,,,,,,,,,,,,,,,,,,,,
-48.57808,-27.607019,0,0,168,14.027101,2018/10/05 09:53:17+00,,,,,,,,,,,,,,,,,,,,,
-48.578006,-27.606905,0,0,169,14.027101,2018/10/05 09:53:21+00,,,,,,,,,,,,,,,,,,,,,
