X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-48.649327,-27.604233,0,0,85,8.485762,2018/10/08 09:24:19+00,,,,,,,,,,,,,,,,,,,,,
-48.649316,-27.604168,0,0,86,9.518599,2018/10/08 09:24:20+00,,,,,,,,,,,,,,,,,,,,,
-48.649309,-27.604126,0,0,87,9.188002,2018/10/08 09:24:21+00,,,,,,,,,,,,,,,,,,,,,
-48.649292,-27.604031,0,0,88,9.029494,2018/10/08 09:24:22+00,,,,,,,,,,,,,,,,,,,,,
-48.64928,-27.603964,0,0,89,8.855818,2018/10/08 09:24:23+00,,,,,,,,,,,,,,,,,,,,,
-48.64927,-27.603911,0,0,90,9.49626,2018/10/08 09:24:24+00,,,,,,,,,,,,,,,,,,,,,
-48.649258,-27.603842,0,0,91,9.850538,2018/10/08 09:24:25+00,,,,,,,,,,,,,,,,,,,,,
-48.649246,-27.603776,0,0,92,9.326979,2018/10/08 09:24:26+00,,,,,,,,,,,,,,,,,,,,,
-48.649238,-27.603734,0,0,93,7.541121,2018/10/08 09:24:27+00,,,,,,,,,,,,,,,,,,,,,
-48.649229,-27.603684,0,0,94,8.342634,2018/10/08 09:24:28+00,,,,,,,,,,,,,,,,,,,,,
-48.649223,-27.603649,0,0,95,8.73741,2018/10/08 09:24:30+00,,,,,,,,,,,,,,,,,,,,,
-48.649212,-27.603587,0,0,96,6.315047,2018/10/08 09:24:31+00,,,,,,,,,,,,,,,,,,,,,
-48.649154,-27.603594,0,0,97,5.71501,2018/10/08 09:24:33+00,,,,,,,,,,,,,,,,,,,,,
-48.649117,-27.603599,0,0,98,5.657667,2018/10/08 09:24:34+00,,,,,,,,,,,,,,,,,,,,,
-48.649061,-27.603608,0,0,99,5.581251,2018/10/08 09:24:35+00,,,,,,,,,,,,,,,,,,,,,
-48.649024,-27.603613,0,0,100,4.951674,2018/10/08 09:24:36+00,,,,,,,,,,,,,,,,,,,,,
-48.648973,-27.603621,0,0,101,4.95851,2018/10/08 09:24:37+00,,,,,,,,,,,,,,,,,,,,,
-48.648909,-27.603631,0,0,102,5.366347,2018/10/08 09:24:38+00,,,,,,,,,,,,,,,,,,,,,
-48.648854,-27.603639,0,0,103,5.323195,2018/10/08 09:24:39+00,,,,,,,,,,,,,,,,,,,,,
-48.648817,-27.603645,0,0,104,5.198683,2018/10/08 09:24:40+00,,,,,,,,,,,,,,,,,,,,,
-48.648773,-27.603652,0,0,105,5.140425,2018/10/08 09:24:41+00,,,,,,,,,,,,,,,,,,,,,
-48.648729,-27.603659,0,0,106,5.208357,2018/10/08 09:24:42+00,,,,,,,,,,,,,,,,,,,,,
-48.64866,-27.603669,0,0,107,4.208937,2018/10/08 09:24:43+00,,,,,,,,,,,,,,,,,,,,,
